제목 형태소,본문 형태소
"['죄송한데', '제목', '만', '펑할게', '요', '작은', '후기', '추가']","['지금', '남편', '은', '집', '에', '가있고', '저', '는', '친정', '에', '와있어요', '결국', '연휴', '내내', '남편', '을', '대하', '는', '게', '미묘하게', '달라졌다', '보니', '남편', '이', '왜', '화냤냐', '고', '물어보게', '돼서', '통화', '했어요', '밥', '차려주길', '바란건', '맞는데', '도우미', '랑', '비교', '한', '거', '아니다', '그렇게', '오해', '하게', '했다면', '미안하다고', '했고', '아침', '저녁', '부담', '갖지', '말', '라고', '주말', '엔', '새벽', '에', '남편', '이', '다', '보겠다고', '했어요', '속상한', '부분', '다', '얘기', '하고', '나니', '속', '은', '시원합니다', '여기', '계', '신분', '들', '께서', '댓글', '달아주신', '것', '다', '읽어', '봤고', '너무', '감사합니다', '복', '받으세요', '앞', '으로도', '힘내', '볼게요', '안녕하세요', '현재', '육아휴직', '중', '으로', '개월', '아기', '키우고있는', '유부녀', '입니다', '최근', '자유', '부부', '시간', '에', '남편', '과', '대화', '를', '나누다', '충격', '먹은', '일이', '있었습니다', '결론', '은', '퇴근', '하고', '오면', '밥', '이', '딱', '차려져있거나', '차려', '줬음', '좋겠다는', '겁니다', '근데', '그걸', '얘기', '할', '때', '출산', '후', '에', '잠깐', '도움', '받았던', '산후', '도우미', '와', '비교', '했다는', '건데', '요', '산후', '도우미', '는', '아이', '도보', '면서', '밥', '도', '다', '차리는데', '뭐', '가', '어렵냐는', '뉘앙스', '였습니다', '저', '는', '너무', '어이', '가', '없어서', '산후', '도우미', '는', '직업', '이고', '도우미', '아주머니', '도', '아가', '가', '너무', '울', '땐', '나', '한테', '아기', '맡기고', '음식', '하는', '거', '라고', '얘기', '하니까', '아무', '대꾸', '가', '없긴', '했는데요', '수긍', '한', '건아', '니', '고', '그냥', '넘어간', '느낌이었습니다', '게다가', '아침', '도', '챙겨', '줬음', '좋겠다네요', '연애', '때', '아침', '을', '안', '먹는다고', '했었고', '신혼', '때', '는', '저', '도', '아침', '을', '못', '먹고', '출근', '했습니다', '그런데', '임신', '전', '회사', '가', '가까워져', '시간', '이', '생겼고', '그때', '간단하게', '계란후라이', '나', '사과', '같은', '것', '들', '을', '제', '가', '먹어', '야해서', '같이', '챙겨', '줬어요', '근데', '너무', '좋아하더라고요', '그리고', '출산', '직후', '에는', '새벽', '이', '너무', '힘들어서', '못', '챙겨', '줬습니다', '그러나', '요즘', '은', '비교', '적', '아가', '가', '일찍', '자고', '많이', '자', '는', '편인데요', '물론', '새벽', '시', '부터는', '두세', '차례', '깹니다', '제', '가', '육', '퇴', '시간', '을', '즐기다', '보니', '시', '쯤', '자', '면', '저', '는', '보통', '길어야', '세네', '시간', '만', '푹', '자', '는', '거', '예요', '근데', '남편', '은', '귀가', '어두워', '못', '일어나고', '저만', '잠', '을', '설쳐', '힘들지만', '남편', '이', '출근', '하는', '시간', '쯤', '아가', '가', '깨기에', '강제', '기상', '을', '하고있어요', '그러니', '자기', '출근', '할', '때', '아침', '을', '간단하게라도', '챙겨', '줬음', '좋겠다네요', '그동안', '새벽', '에', '애', '보는것에', '대해', '불만', '이', '없었는데', '너무', '억울한', '순간', '이었습니다', '요즘', '은', '주말', '에도', '보면', '아기', '가', '낮잠', '도', '많이', '자고', '하니', '어려워', '보이지', '않는다며', '자기', '는', '회사', '에', '있을', '때', '잠시', '도', '못', '쉰다면서', '제', '가', '지금', '육아', '에', '묶여있고', '힘들어하는', '것', '에', '대해', '전혀', '알아주지', '않는다는', '걸', '알', '게', '되었습니다', '저', '는', '사실', '남편', '이', '조금', '만', '더', '일찍', '일어나서', '오히려', '저', '를', '챙겨주길', '바랐었거든요', '그런데', '가장', '옆', '에서', '육아', '를', '보는', '남편', '이', '제', '가', '육아', '로', '고통', '받는', '걸', '알아주지', '않고', '쉽게', '여기', '고', '밥', '차려', '주길', '바라고', '산후', '도우미', '와', '비교', '했단', '사실', '이', '너무', '충격', '적', '이고', '결혼', '을', '잘', '못', '했다는', '생각', '이', '듭니', '다', '연애', '때', '도', '눈치', '챘어야', '했는데', '이미', '아이', '도', '있고', '아이', '는', '너무', '사랑스럽고', '어떡해야하나요', '그냥', '그까짓', '요리', '해줘', '버릴까', '요', '그리고', '요새', '들어', '남편', '이', '제', '가', '전업', '하길', '희망', '하네요', '원래', '는', '안', '그랬는데', '아이', '를', '돌봐주길', '바란다고', '인정', '하더라구요', '회사', '에', '큰', '미련', '이', '없어', '복직', '을', '하고싶지', '않긴', '했지만', '막상', '이렇게', '되니', '이렇게', '가부장', '적', '인', '사람', '에게', '전', '업주', '부로', '사는', '삶', '이', '과연', '괜찮을지', '걱정', '도', '되고', '남편', '이', '저런', '생각', '을', '해왔다는', '사실', '에', '잠못', '이루고', '아기', '는', '너무', '예뻐서', '이혼', '까지는', '생각', '하기', '어렵고', '몰래', '눈물', '흘리는', '요즘', '입니다', '어떡하죠', 'ㅠㅜ']"
"['리사', '외퀴', '가지고만', '뭐라하는거', '어이없음']","['런닝맨', '에', '블핑', '나왔을', '때', '게임', '중', '에', '전소민', '이', '지수', '발', '로', '밀었다고', '지', '수', '외퀴', '들', '이', '전소민', '인스타', '테러', '함', '문제', '의', '장면', '인데', '문제', '같지도', '않음', '이', '거', '월트', '올리면시', '항의', '하고로', '제', '솔로', '데뷔', '이틀', '전', '에', '트럭', '대보내서', '사옥', '싸', '메고', 'ㅈㄹㅈㄹ', '함왜', '맨날', '리사', '외퀴한테', '만', '뭐라하는지', 'ㅈㄴ', '어이없음', '블랙', '핑크', '지수', '제니', '로제', '리사', '에스', '파', '카리나', '윈터', '지젤', '닝닝', '레드', '벨벳', '아이린', '슬기', '웬디', '조이', '예리', '트와이스', '나연', '지', '효', '미나', '정연', '사나', '모모', '다현', '채영', '쯔위']"
"['오늘', '새', '언니', '랑', '오빠', '갔다', '온', '뒤', '로', '엄마', '가', '충격', '받아서', '일어나질', '못', '함']","['우리', '집은', '교회', '다녀서', '제사', '나', '뭐', '그런거', '없고', '추석', '이라고', '해도', '그냥', '다', '같이', '모', '여서', '밥', '한', '끼', '먹고', '끝낸단', '말', '이야', '그래도', '일단', '은', '우리', '집', '이', '큰집', '이라', '작은', '아빠', '랑', '막내', '고모', '가족', '이', '와서', '밥', '먹고', '가우리', '엄마', '는', '맏', '며느리', '기도', '하고', '본인', '도', '요리', '하는', '걸', '좋아해서', '명절', '때', '만', '되면', '진짜', '음식', '을', '많이', '하셔', '요리', '솜씨', '도', '좋아서', '자부심', '도', '엄청나', '심', '솔직히', '우리', '엄마', '여서', '그런건', '아니고', '객관', '적', '으로', '봐도', '우리', '엄마', '는', '요리', '를', '엄청', '잘', '하셔내', '친구', '들', '이', '와서', '밥', '먹고', '전부', '부럽다고', '할', '정도', '로', 'ㅇㅇ', '그래서', '엄마', '에게', '있어', '요리', '솜씨', '는', '일종', '의', '인생', '의', '자부심', '같은', '거', '였단', '말', '이야', '그러다', '얼마', '전', '에', '우리', '오빠', '가', '결혼', '해서', '새', '언니', '랑', '추석', '쇠러', '왔어', '코로나', '때문', '에', '다', '모', '이진', '못', '하고', '그냥', '친척', '들', '끼리', '번갈아', '모이기로', '했는데', '사돈', '댁', '새', '언니', '친정', '이', '조금', '먼', '편이', '라', '제일', '먼저', '왔어', '그런데', '새', '언니', '가', '어머니', '혼자', '명절', '음식', '만들기', '힘드시죠', '이러면서', '명절', '음식', '을', '진짜', '한', '가득', '가져왔어', '진짜', '이', '걸', '혼자', '어떻게', '만들었지', '싶을', '정도', '로', '예전', '에', '요리', '하는게', '취미', '라고', '듣긴', '들었는데', '설마', '이렇게', '말', '한마디', '없이', '본인', '이', '요리', '를', '좌르르', '륵', '해올줄은', '아무', '도', '몰랐어', '근데', '문제', '가', '양', '이나', '종류', '도', '많고', '맛', '도', '엄청나게', '맛있음', '진짜', '우리', '엄마', '음식', '때문', '에', '상향', '평준화', '된', '내', '입', '에서도', '절로', '맛있다라는', '말', '이', '튀어나왔음', '어떻게', '이렇게', '대단한', '분', '이', '왜', '우리', '오빠', '새끼', '랑', '결혼', '했는지', '이해', '가', '안', '갈', '정도', '새', '언니', '는', '호호', '호', '별거', '아니에요', '이렇게', '웃었는데', '음식', '을', '먹은', '우리', '엄마', '표정', '이', '진짜', '이', '짤', '처럼', '됐음', '엄청나게', '충격', '받은', '얼굴', '인생', '의', '전반', '을', '잃은', '얼굴', '암튼', '딸', '인', '내', '가', '본능', '적', '으로', '엄마', '가', '충격', '받았다는', '걸', '감지', '했음', '음식', '양', '도', '많고', '사돈', '댁', '에', '가야', '해서우리', '오빠', '랑', '새', '언니', '는', '먼저', '가고', '둘째', '삼촌', '이랑', '고모', '가', '차레', '로', '다녀갔음', '우리', '아빠', '는', '눈치', '없이', '새', '언니', '음식', '맛있다고', '자랑', '하고', '작은', '아빠', '랑', '사촌', '들', '도', '맞장구', '쳐', '줬음', '심지어', '막내', '고모부', '까지도', '와', '형수', '님', '며느리', '잘', '둬서', '부럽네요', '이러', '고우리', '착한', '막내', '고모', '만', '그래도', '내', '입', '에는', '언니', '음식', '이', '맞나', '봐', '이러는데', '솔직히', '거짓말', '인거', '티', '났음', '암튼', '다', '들', '가고', '엄마', '이', '상태', '로', '누워', '있음', '어쩌지', '진짜']"
"['방탄', '이랑', '에이', '티', '즈']","['참고', '로', '난', '아미', '고', '에이', '티', '즈', '난감하게', '하려는', '지능', '안티', '도', '아님', '걍', '요새', '에이', '티', '즈', '비꼬는', '글', '이', '많이', '보', '여서', '함', '써', '봄', '난', '처음', '에', '에이', '티즈', '에', '빅힛연생', '도', '있고', '그냥', '또', '언플', '용이겠거니', '했는데', '전문가', '들', '도', '그렇고', '관계자', '들', '이', '진지하게', '그런', '얘기', '하니까', '가끔', '에이', '티', '즈', '자컨', '조금', '찾아보는', '정도', '였음', '왜', '학교', '다닐', '때', '공부', '잘', '하는', '특별', '반', '있잖아', '방탄', '이랑', '에이', '티', '즈', '딱', '그런', '느낌', '임', '분위기', '휩쓸리지', '않고', '목표', '정해', '서', '으쌰으쌰', '잘', '가는', '분위기', '임', '어제', '보', '니까', '에이', '티', '즈', '목표', '가', '빌보드', '그래미', '가는거라는데', '진짜', '그래', '보여', '에이', '티', '즈', '도', '보면', '멘탈', '이', '엄청', '단단하구나', '느낌', '그리고', '진짜', '너무', '어른스럽고', '서로', '조율', '을', '잘', '하는것', '같음', '그냥', '어제', '에이', '티', '즈', '밤하늘', '듣고', '울어서', '우리', '애', '들', '생각나', '갖고', '적어', '봄', '나중', '에', '방탄', '급', '으로', '따라올', '그룹', '은', '에이', '티즈', '라고', '생각', '함', '대성', '할', '그룹', '은', '그', '분위기', '가', '있음', '아', '글', '고', '항상', '투바', '투', '잘', '챙겨줘서', '고마움', '그럼', '이만', '에이', '티', '즈', '빌보드', '윈', '가', '축하']"
"['지수', '가', '찍은', '뷔', '이', '거', '뭐', '야']","['뷔', '가', '하이', '하고', '있는거', '지수', '가', '뷔', '보여주면서', '따라하는데', '이', '거', '합성', '이야', '어떤', '외국', '팬', '은', '합성', '이라', '하고', '근데', '뒤', '에', '옷', '비치는거', '보면', '합성', '아닌거', '같고', 'ㅅㅊㅇ', '방탄', '방탄소년단', '뷔', '김태형', '블랙', '핑크', '블핑', '지수', '김지수']"
"['제니', '인스타', '에', '카이', '쿠마', '케이크']","['졸라', '귀엽다', 'ㅋㅋㅋ', '제니', '도', '추석', '잘', '보내', '방금', '움짤', '만', '들어서', '짤', '바꿈', '마지막', '은', '제니', '한복', '짤']"
"['리사', '충격', '적', '인', '국내', '조', '회수']","['이틀', '만에', '억', '넘었다는데', '국내', '조', '회수', '는', '주', '일간', '만', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
"['당신', '생각']","['혹시', '알', '고', '있나요', '당신', '으로', '인해', '나', '또한', '많이', '행복하고', '또', '많이', '웃을수', '있다는것을', '요일', '하', '다', '가도', '당신', '이', '떠오르면', '이', '것', '저', '것', '같이', '하고', '싶은것도', '많고', '그런', '당신', '과', '실없는', '농담', '도', '하고', '장난', '도', '치면', '서', '같이', '웃을수', '있는', '상상', '을', '하다', '보면', '나도', '모르게', '입가', '에', '웃음', '이', '지어진다는', '것', '을', '나', '에게', '당신', '은', '매일', '을', '보고싶고', '생각', '이', '나', '는', '사람', '인데', '매일', '을', '생각', '하고', '떠올려도', '내', '마음', '속', '당신', '은', '떠올릴', '때', '마다', '예쁘고', '사랑스럽고', '많이', '그', '런가', '봐요', '언제', '어디', '서든', '무', '얼하든', '나', '는', '그런', '당신', '이', '참', '좋고', '자꾸', '보고싶고', '행복한가', '봐요', '그런', '당신', '도', '나', '에게', '또', '누군가', '에게', '힘', '이', '되주고', '행복', '을', '주는', '고맙고', '감사한', '사람', '이라는', '것', '을', '잊지', '말아요', '알겠죠', '오늘', '나', '는', '당신', '에게', '진심', '으로', '대하', '려', '그동안', '노력', '하던', '나', '의', '마음', '과', '시간', '그리고', '그', '외', '에', '모든', '것', '들', '을', '오늘', '다시', '한번', '돌아', '보려', '합니다', '그동안', '더', '진해져야', '했던', '나', '의', '내면', '의', '노력', '들', '이', '오히려', '더', '옅어지진', '않았을까', '하는', '부족했던', '부분', '들', '을', '다시', '한번', '진하게', '덧칠', '을', '해볼까', '해', '요', '나', '의', '흠', '을', '꽁꽁', '숨기기', '위함', '이', '아닌', '부족함', '이라는', '옅은', '색위', '에', '성숙함이라는', '색', '을', '덧', '칠해서', '나', '의', '부족했던', '부분', '을', '좀', '더', '채우고', '또', '보완', '해보려고', '해', '요', '연휴', '잘', '보내고', '있죠', '그래요', '잘', '보내고', '잘', '쉬', '기를', '바랄게요', '그동안', '일상', '에', '지치고', '힘들었을', '당신', '에게', '편안하게', '힐링', '이', '되어주는', '그런', '연휴', '가', '되', '기를', '사랑', '해', '요', '늘']"
"['방탄', '유엔', '엔딩', '요정', '이네']","['이제', '곧', '시', '부터', '시작', '하는', '유엔', '큐시트', '떴는데', '방탄', '대통령', '연설', '다음', '임', 'ㅋㅋㅋㅋㅋㅋ', '내', '가', '다', '떨려', '실시간', '중계', '에서', '언급', '중', 'ㅠㅠㅠㅠ']"
"['방탄', '뷔', '랑', '진', '합친거', '개', '존잘']","['근데', '왜', '누구', '닮은것', '같냐']"
"['시험', '기간', '이니까', '본진', '공부', '자극', '짤', '짤털', '하자']","['일이', '시험', '인데', '아직', '책', '도', '안', '펴', '본', 'ㅎㅅ', '아', '공부', '좀', '하자', '추석', '때', '수학', '끝낸다고한', 'ㅎㅅ', '이', '어디', '갔니', '수요일', '이', '면', '추석', '도', '끝', '이다', '공부', '좀', '해', '라', '설마', '또', '등급', '받고', '싶은거니', '서치용', '방탄소년단', '엑소', '투바', '투', '비투비', '엔시', '티', '세븐', '틴', '몬스타', '엑스', '아스트로', '갓세븐', '엔', '하이픈', '펜타곤', '빅톤', '엔플라잉', '데이', '식스', '더보이즈', '원', '어스', '빅뱅', '위너', '아이콘', '트', '레저', '뉴이스트', '트와이스', '레드', '벨벳', '블랙', '핑크', '있지', '오', '마이걸', '러블', '리즈', '우주소녀', '이', '달소', '에스', '파', '스테이', '씨', '마마', '무', '여자친구', '에이핑크', '소녀시대']"
"['헬창', '곰돌이', '빵', '만들었', '엉']","['저', '거', '만드는거', '개오래', '걸림', 'ㅅㅂ']"
"['개인', '적', '인', '얼굴', '합', '남돌', '여', '돌', '탑']","['차', '은우', '랑', '김민주', '그리고', '장원영', '과', '아이돌', '은', '아니지만', '송강', 'ㄹㅇ', '루', '얼굴', '합', '찰떡']"
